PID,INNING_KEY,BATTER_IN_INNING_KEY,PITCH_NUMBER,OUT_KEY,BALLS,STRIKES,IS_RUNNER_ON_1B,IS_RUNNER_ON_2B,IS_RUNNER_ON_3B,PITCHER_KEY,THROW_SIDE_KEY,PITCH_TYPE_TRACKED_KEY,EVENT_RESULT_KEY,PITCH_RESULT_KEY,INDUCED_VERTICAL_BREAK,HORIZONTAL_BREAK,SPIN_RATE_ABSOLUTE,RELEASE_SPEED,RELEASE_SIDE,RELEASE_HEIGHT,RELEASE_EXTENSION,HORIZONTAL_APPROACH_ANGLE,VERTICAL_APPROACH_ANGLE,PLATE_X,PLATE_Z
1793,5,3,2,2,0,1,0,0,0,622065,L,SW,,StrikeSwinging,2.2476699352264404,-10.576000213623047,2254.4599609375,80.50440216064453,2.511850118637085,5.709090232849121,5.739999771118164,-5.023940086364746,-8.69363021850586,-1.2001500129699707,1.3672599792480469
505,5,3,3,2,0,2,0,0,0,622065,L,SW,field_out,InPlay,3.372339963912964,-10.24940013885498,2382.4599609375,80.66280364990234,2.4360599517822266,5.682159900665283,5.699999809265137,-4.231840133666992,-7.587790012359619,-0.5760589838027954,2.2010600566864014
506,6,1,1,0,0,0,0,0,0,622065,L,SI,field_out,InPlay,8.49390983581543,17.531299591064453,2318.4599609375,88.77980041503906,2.171760082244873,5.876229763031006,5.980000019073486,0.6928030252456665,-6.002689838409424,1.2072999477386475,2.7347700595855713
241,6,2,1,1,0,0,0,0,0,622065,L,SW,,StrikeCalled,3.7078099250793457,-4.781099796295166,2239.4599609375,80.39569854736328,2.4983201026916504,5.806519985198975,5.78000020980835,-2.847870111465454,-7.502679824829102,0.2901040017604828,2.497270107269287
834,6,2,2,1,0,1,0,0,0,622065,L,SW,,BallCalled,4.340519905090332,-8.733180046081543,2503.4599609375,80.37259674072266,2.500309944152832,5.72121000289917,5.869999885559082,-5.707799911499023,-8.257399559020996,-2.032560110092163,1.4189800024032593
342,6,2,3,1,1,1,0,0,0,622065,L,SI,,BallCalled,9.282179832458496,17.203100204467773,2378.4599609375,89.23069763183594,2.1939799785614014,5.87755012512207,5.860000133514404,1.2971999645233154,-6.1839399337768555,1.8274600505828857,2.4488799571990967
1932,6,2,4,1,2,1,0,0,0,622065,L,CH,,BallCalled,5.0236101150512695,16.19379997253418,1564.4599609375,85.55139923095703,2.006890058517456,5.957300186157227,6.190000057220459,-1.5611399412155151,-9.830320358276367,-0.9210569858551025,-0.23348499834537506
1289,6,2,5,1,3,1,0,0,0,622065,L,SI,walk,BallCalled,7.60614013671875,19.594600677490234,2269.4599609375,90.2854995727539,2.190239906311035,5.793069839477539,6.21999979019165,0.9171559810638428,-6.98799991607666,1.2442599534988403,1.6908400058746338
522,6,3,1,1,0,0,1,0,0,571882,R,CB,,StrikeSwinging,-8.236570358276367,2.2293999195098877,2216.4599609375,77.92070007324219,-0.7598440051078796,6.579659938812256,6.460000038146973,0.8676120042800903,-10.158699989318848,-0.16514599323272705,1.9294699430465698
835,6,3,2,1,0,1,1,0,0,571882,R,CF,,BallCalled,8.108059883117676,1.405329942703247,2393.4599609375,90.23049926757812,-1.3180500268936157,6.288959980010986,6.380000114440918,1.7153199911117554,-8.445690155029297,0.13385799527168274,0.7584850192070007
1794,6,3,3,1,1,1,1,0,0,571882,R,CF,,FoulBall,5.990009784698486,3.6329898834228516,2509.4599609375,90.8375015258789,-1.007349967956543,6.384739875793457,6.389999866485596,1.4852999448776245,-7.702929973602295,0.030079500749707222,1.6919100284576416
1512,6,3,4,1,1,2,1,0,0,571882,R,CF,,FoulBall,9.200650215148926,1.883810043334961,2343.4599609375,92.81690216064453,-1.0475300550460815,6.401020050048828,6.28000020980835,1.99521005153656,-5.916940212249756,0.6212379932403564,2.974519968032837
1759,6,3,5,1,1,2,1,0,0,571882,R,CB,field_out,InPlay,-5.910639762878418,1.565119981765747,2206.4599609375,79.30780029296875,-0.6334400177001953,6.580659866333008,6.480000019073486,1.4205000400543213,-10.576499938964844,0.5273240208625793,1.2655400037765503
1291,6,4,1,2,0,0,1,0,0,571882,R,CF,,BallCalled,5.947279930114746,5.187419891357422,2360.4599609375,91.9269027709961,-1.6495800018310547,6.335549831390381,6.28000020980835,3.102020025253296,-8.035269737243652,0.737417995929718,1.3186299800872803
1513,6,4,2,2,1,0,1,0,0,571882,R,CF,single,InPlay,2.438110113143921,3.594980001449585,2381.4599609375,90.50959777832031,-1.6907099485397339,6.373600006103516,6.329999923706055,1.9273899793624878,-7.535530090332031,-0.2467930018901825,2.2725000381469727
507,6,5,1,2,0,0,1,0,1,571882,R,CB,,BallCalled,-8.321379661560059,0.23939700424671173,2127.4599609375,77.9928970336914,-0.7632089853286743,6.643819808959961,6.460000038146973,-0.15154999494552612,-8.703450202941895,-0.9245520234107971,3.5236001014709473
1886,6,5,2,2,1,0,1,0,1,571882,R,CF,,StrikeCalled,10.712699890136719,5.423870086669922,2373.4599609375,90.9927978515625,-1.1879299879074097,6.393020153045654,6.289999961853027,1.2229700088500977,-6.846419811248779,-0.5679140090942383,2.2148098945617676
1864,6,5,3,2,1,1,1,0,1,571882,R,CB,field_out,InPlay,-8.75156021118164,2.77236008644104,2241.4599609375,76.50050354003906,-0.495261013507843,6.525979995727539,6.449999809265137,0.7197780013084412,-9.907939910888672,-0.091737300157547,2.5416998863220215
836,7,1,1,0,0,0,0,0,0,571882,R,CF,,StrikeCalled,7.7116498947143555,2.499030113220215,2438.4599609375,90.29830169677734,-1.1770399808883667,6.356339931488037,6.309999942779541,1.4404300451278687,-6.084839820861816,-0.07826050370931625,3.09483003616333
837,7,1,2,0,0,1,0,0,0,571882,R,CF,,StrikeCalled,9.074170112609863,1.219539999961853,2421.4599609375,92.36229705810547,-1.2490700483322144,6.244410037994385,6.46999979019165,0.9892029762268066,-7.1503400802612305,-0.45243901014328003,1.7697900533676147
838,7,1,3,0,0,2,0,0,0,571882,R,CB,,BallCalled,-8.65939998626709,6.491549968719482,2385.4599609375,81.30950164794922,-0.9933969974517822,6.489220142364502,6.730000019073486,2.113539934158325,-11.223899841308594,0.34365901350975037,0.6373069882392883
1760,7,1,4,0,1,2,0,0,0,571882,R,SL,,BallCalled,-2.4056999683380127,4.399179935455322,2373.4599609375,86.79920196533203,-1.30731999874115,6.349760055541992,6.53000020980835,1.8736799955368042,-10.245400428771973,0.010801499709486961,0.351949006319046
1515,7,1,5,0,2,2,0,0,0,571882,R,FB,strikeout,FoulBall,17.727100372314453,-5.016200065612793,2035.4599609375,95.97879791259766,-1.144950032234192,6.371230125427246,6.429999828338623,0.07512550055980682,-4.474880218505859,-0.6141390204429626,3.3503799438476562
285,7,2,1,1,0,0,0,0,0,571882,R,CF,,FoulBall,6.523240089416504,1.8189300298690796,2549.4599609375,91.20600128173828,-1.560829997062683,6.23613977432251,6.460000038146973,2.9909000396728516,-7.8572001457214355,1.0223400592803955,1.4082499742507935
1516,7,2,2,1,0,1,0,0,0,571882,R,CF,field_out,InPlay,7.249939918518066,2.2086799144744873,2286.4599609375,94.01239776611328,-1.6990300416946411,6.294380187988281,6.329999923706055,2.736720085144043,-6.6674699783325195,0.6223160028457642,2.28341007232666
981,7,3,1,2,0,0,0,0,0,571882,R,CF,,StrikeCalled,6.045499801635742,3.41759991645813,2360.4599609375,91.73149871826172,-1.0566699504852295,6.316180229187012,6.449999809265137,1.959030032157898,-7.470489978790283,0.4328039884567261,1.806920051574707
1936,7,3,2,2,0,1,0,0,0,571882,R,CF,,BallCalled,7.325980186462402,3.8422598838806152,2361.4599609375,93.87159729003906,-1.2566699981689453,6.3191399574279785,6.539999961853027,2.506700038909912,-8.367910385131836,0.6921529769897461,0.7651299834251404
508,7,3,3,2,1,1,0,0,0,571882,R,CF,,StrikeCalled,8.429169654846191,4.741650104522705,2370.4599609375,92.40910339355469,-1.245110034942627,6.328680038452148,6.409999847412109,1.7161699533462524,-7.558559894561768,-0.09812919795513153,1.473639965057373
343,7,3,4,2,1,2,0,0,0,571882,R,CB,field_out,InPlay,-5.247389793395996,1.7273800373077393,2136.4599609375,80.6875991821289,-0.802852988243103,6.582729816436768,6.170000076293945,1.0487799644470215,-8.702810287475586,0.008473319932818413,2.7950599193573
523,8,1,1,0,0,0,0,0,0,571656,R,CH,,BallCalled,-4.344279766082764,-16.718599319458008,1396.4599609375,86.50679779052734,-1.6428899765014648,5.678309917449951,6.0,-1.018589973449707,-8.8779296875,-1.0347399711608887,1.2700400352478027
1796,8,1,2,0,1,0,0,0,0,571656,R,FB,,BallCalled,17.150100708007812,-11.350899696350098,2282.4599609375,92.86840057373047,-1.3360300064086914,5.940579891204834,5.96999979019165,0.9367259740829468,-3.4336700439453125,0.5828440189361572,4.167799949645996
1595,8,1,3,0,2,0,0,0,0,571656,R,FB,,BallCalled,16.945899963378906,-11.306699752807617,2213.4599609375,92.77140045166016,-1.3423000574111938,5.872079849243164,6.130000114440918,-0.15474900603294373,-3.956350088119507,-0.44032400846481323,3.6267800331115723
1868,8,1,4,0,3,0,0,0,0,571656,R,FB,walk,BallCalled,15.037199974060059,-10.614899635314941,2182.4599609375,92.2061996459961,-1.3351800441741943,5.915339946746826,6.130000114440918,0.010547200217843056,-4.181260108947754,-0.3485339879989624,3.655489921569824
983,8,2,1,0,0,0,1,0,0,571656,R,FB,stolen_base_2b,BallCalled,9.226909637451172,-14.739999771118164,2237.4599609375,92.75810241699219,-1.3918299674987793,5.832159996032715,6.139999866485596,-0.9740430116653442,-4.9824299812316895,-0.9358890056610107,3.3268299102783203
1797,8,2,2,0,1,0,0,1,0,571656,R,FB,,StrikeCalled,15.201000213623047,-13.306599617004395,2288.4599609375,93.60399627685547,-1.1147500276565552,5.902500152587891,6.320000171661377,0.9349150061607361,-5.852869987487793,0.9735429883003235,1.9755200147628784
1798,8,2,3,0,1,1,0,1,0,571656,R,FB,sac_bunt,InPlay,13.683699607849121,-15.028599739074707,2195.4599609375,92.64810180664062,-1.3149100542068481,5.819900035858154,6.170000076293945,-1.273419976234436,-4.207029819488525,-1.10207998752594,3.6528000831604004
1596,8,3,1,1,0,0,0,0,1,571656,R,CH,,BallCalled,-3.065850019454956,-14.961999893188477,1431.4599609375,86.9292984008789,-1.6414799690246582,5.707779884338379,5.980000019073486,-1.4322199821472168,-6.377429962158203,-1.609969973564148,3.3610599040985107
509,8,3,2,1,1,0,0,0,1,571656,R,FB,,BallCalled,14.375499725341797,-11.015999794006348,2250.4599609375,93.03170013427734,-1.253659963607788,5.864009857177734,6.059999942779541,1.5861999988555908,-3.765860080718994,1.2216500043869019,3.967250108718872
1518,8,3,3,1,2,0,0,0,1,571656,R,CH,,BallCalled,-3.4830100536346436,-15.063300132751465,1732.4599609375,86.22789764404297,-1.6876499652862549,5.742469787597656,5.900000095367432,-1.312690019607544,-7.481389999389648,-1.5308200120925903,2.4823598861694336
242,8,3,4,1,3,0,0,0,1,571656,R,CH,,StrikeSwinging,1.1582900285720825,-14.736200332641602,1761.4599609375,87.20829772949219,-1.4534499645233154,5.644730091094971,6.010000228881836,0.7309730052947998,-7.382339954376221,0.5624579787254333,1.9367400407791138
1292,8,3,5,1,3,1,0,0,1,571656,R,FB,,FoulBall,15.732600212097168,-12.899999618530273,2258.4599609375,94.07599639892578,-1.2087199687957764,5.811769962310791,6.090000152587891,0.9244449734687805,-4.481810092926025,0.8268380165100098,3.0600600242614746
243,8,3,6,1,3,2,0,0,1,571656,R,FB,sac_fly,InPlay,15.345999717712402,-13.355500221252441,2323.4599609375,93.56780242919922,-1.194540023803711,5.896289825439453,6.059999942779541,-0.30523601174354553,-3.7253799438476562,-0.25685301423072815,3.917799949645996
524,8,4,1,2,0,0,0,0,0,571656,R,SW,,BallCalled,9.568790435791016,6.475100040435791,2659.4599609375,81.07969665527344,-1.4895700216293335,5.689219951629639,6.039999961853027,1.099910020828247,-5.896749973297119,-1.061210036277771,3.1585700511932373
1597,8,4,2,2,1,0,0,0,0,571656,R,SW,,FoulBall,2.316999912261963,6.736080169677734,2661.4599609375,82.45010375976562,-1.4011199474334717,5.757329940795898,6.039999961853027,3.0606000423431396,-8.337349891662598,0.812729001045227,1.5642800331115723
344,8,4,3,2,1,1,0,0,0,571656,R,CH,,FoulBall,-2.010999917984009,-19.087799072265625,1622.4599609375,87.10710144042969,-1.5209499597549438,5.784649848937988,6.010000228881836,-0.9378179907798767,-8.037440299987793,-0.6363009810447693,1.8330399990081787
526,8,4,4,2,1,2,0,0,0,571656,R,SW,strikeout,StrikeSwinging,4.716179847717285,10.67549991607666,2716.4599609375,83.51519775390625,-1.4767600297927856,5.643229961395264,5.880000114440918,3.112139940261841,-7.625720024108887,0.4429810047149658,1.7133500576019287
510,9,1,1,0,0,0,0,0,0,664139,R,FB,,BallCalled,18.82659912109375,-3.448470115661621,2235.4599609375,95.34839630126953,-1.2998199462890625,5.829410076141357,7.039999961853027,0.16494999825954437,-3.960829973220825,-0.8344590067863464,3.1748299598693848
345,9,1,2,0,1,0,0,0,0,664139,R,SW,,StrikeCalled,4.141670227050781,14.7746000289917,2507.4599609375,83.04229736328125,-1.4483699798583984,5.636509895324707,7.059999942779541,2.4100899696350098,-7.179369926452637,-0.606531023979187,2.2163500785827637
346,9,1,3,0,1,1,0,0,0,664139,R,SW,,BallCalled,4.6671600341796875,13.542099952697754,2524.4599609375,82.99259948730469,-1.5812400579452515,5.576859951019287,7.03000020980835,2.8685901165008545,-8.007340431213379,-0.21384799480438232,1.3774299621582031
1888,9,1,4,0,2,1,0,0,0,664139,R,CF,field_out,InPlay,9.219799995422363,5.602809906005859,2360.4599609375,90.87229919433594,-1.2610000371932983,5.671090126037598,7.110000133514404,2.681730031967163,-6.45058012008667,0.6655830144882202,1.8558299541473389
1842,9,2,1,1,0,0,0,0,0,664139,R,CF,,StrikeSwinging,13.691900253295898,3.8458099365234375,2308.4599609375,93.04759979248047,-1.2236599922180176,5.731090068817139,6.920000076293945,1.5165599584579468,-4.363500118255615,-0.19043099880218506,3.2789599895477295
1294,9,2,2,1,0,1,0,0,0,664139,R,FB,,BallCalled,19.403099060058594,-4.256219863891602,2241.4599609375,95.48490142822266,-1.1972899436950684,5.7777299880981445,6.909999847412109,-0.3463209867477417,-3.0863499641418457,-1.1238900423049927,3.8663699626922607
347,9,2,3,1,1,1,0,0,0,664139,R,SW,,BallCalled,6.535049915313721,13.48639965057373,2357.4599609375,83.16510009765625,-1.2871999740600586,5.610139846801758,7.039999961853027,1.2105900049209595,-6.5897297859191895,-1.4251999855041504,2.540329933166504
1295,9,2,4,1,2,1,0,0,0,664139,R,CH,,StrikeSwinging,8.94021987915039,-16.909099578857422,1729.4599609375,86.7979965209961,-1.564650058746338,5.468979835510254,6.96999979019165,-1.1000699996948242,-6.896299839019775,-1.0221699476242065,1.570870041847229
986,9,2,5,1,2,2,0,0,0,664139,R,FB,,BallCalled,20.854000091552734,-4.832670211791992,2319.4599609375,96.2603988647461,-1.2798399925231934,5.7403998374938965,6.949999809265137,-0.46661999821662903,-4.0701799392700195,-1.2627099752426147,2.754349946975708
630,9,2,6,1,3,2,0,0,0,664139,R,FB,walk,BallCalled,17.679899215698242,-6.501140117645264,2248.4599609375,95.50090026855469,-1.4021300077438354,5.598659992218018,7.050000190734863,-0.18698899447917938,-6.131730079650879,-0.9802259802818298,1.0341500043869019
1844,9,3,1,1,0,0,1,0,0,664139,R,CF,,FoulBall,10.571900367736816,5.874370098114014,2310.4599609375,90.7135009765625,-1.4622900485992432,5.629980087280273,6.949999809265137,2.736140012741089,-5.532899856567383,0.4929260015487671,2.5775399208068848
840,9,3,2,1,0,1,1,0,0,664139,R,CF,,StrikeSwinging,10.530200004577637,5.235909938812256,2359.4599609375,92.18620300292969,-1.3478399515151978,5.609990119934082,6.96999979019165,3.63454008102417,-4.680069923400879,1.4863100051879883,3.2295000553131104
1937,9,3,3,1,0,2,1,0,0,664139,R,FB,,BallCalled,17.216800689697266,-4.756919860839844,2277.4599609375,95.57499694824219,-1.3080799579620361,5.764110088348389,6.829999923706055,0.5253009796142578,-2.519969940185547,-0.3969759941101074,4.548890113830566
1938,9,3,4,1,1,2,1,0,0,664139,R,FB,,FoulBall,17.661100387573242,-2.1431500911712646,2207.4599609375,95.18150329589844,-1.1577999591827393,5.69966983795166,7.039999961853027,1.6510100364685059,-4.0822601318359375,0.5390980243682861,3.0357699394226074
841,9,3,5,1,1,2,1,0,0,664139,R,CH,grounded_into_double_play,InPlay,4.330329895019531,-15.589699745178223,1650.4599609375,86.58719635009766,-1.4258500337600708,5.461190223693848,6.920000076293945,0.10353100299835205,-6.894529819488525,0.0893511027097702,1.9897099733352661
1316,1,1,1,0,0,0,0,0,0,666157,L,SI,,StrikeCalled,10.250699996948242,21.686100006103516,2312.4599609375,94.347900390625,3.727329969406128,5.681550025939941,6.46999979019165,-1.3347699642181396,-5.3805999755859375,0.48777100443840027,2.6279900074005127
1612,1,1,2,0,0,1,0,0,0,666157,L,CH,,StrikeSwinging,-0.11292999982833862,22.037099838256836,1910.4599609375,88.5438003540039,3.833930015563965,5.522799968719482,6.480000019073486,-1.1203099489212036,-8.258569717407227,0.7616850137710571,1.1279900074005127
466,1,1,3,0,0,2,0,0,0,666157,L,FB,,BallCalled,11.227499961853027,19.389799118041992,2357.4599609375,94.50469970703125,3.6876800060272217,5.726419925689697,6.210000038146973,-0.8943259716033936,-3.64067006111145,1.0751099586486816,4.173769950866699
126,1,1,4,0,1,2,0,0,0,666157,L,CH,,BallCalled,2.1647400856018066,21.195600509643555,2023.4599609375,89.58809661865234,3.6993000507354736,5.529630184173584,6.489999771118164,-1.6057699918746948,-8.741220474243164,0.2834100127220154,0.31960299611091614
972,1,1,5,0,2,2,0,0,0,666157,L,SW,,FoulBall,1.6175199747085571,-12.745599746704102,2756.4599609375,80.87169647216797,3.867680072784424,5.61506986618042,6.159999847412109,-5.128849983215332,-7.5085601806640625,0.2800790071487427,2.3155899047851562
365,1,1,6,0,2,2,0,0,0,666157,L,FB,,FoulBall,15.003100395202637,17.26300048828125,2330.4599609375,94.34349822998047,3.6523499488830566,5.7035698890686035,6.199999809265137,-2.108020067214966,-4.6500701904296875,0.11295799911022186,2.8662400245666504
2037,1,1,7,0,2,2,0,0,0,666157,L,SW,,BallCalled,0.5281999707221985,-17.795799255371094,2890.4599609375,81.10440063476562,3.746649980545044,5.63415002822876,6.25,-6.813330173492432,-9.034199714660645,-0.9229260087013245,1.061650037765503
1159,1,1,8,0,3,2,0,0,0,666157,L,FB,,FoulBall,11.558799743652344,16.050800323486328,2319.4599609375,94.76719665527344,3.710330009460449,5.631979942321777,6.420000076293945,-2.0499300956726074,-4.508709907531738,0.35136398673057556,3.1965599060058594
973,1,1,9,0,3,2,0,0,0,666157,L,FB,strikeout,FoulBall,13.254799842834473,17.480499267578125,2188.4599609375,94.39399719238281,3.690279960632324,5.62313985824585,6.559999942779541,-2.2051899433135986,-4.207759857177734,0.058127500116825104,3.3374199867248535
127,1,2,1,1,0,0,0,0,0,666157,L,CH,field_out,InPlay,1.906059980392456,19.064800262451172,1920.4599609375,87.9280014038086,3.591059923171997,5.698890209197998,6.440000057220459,-1.4832899570465088,-7.421999931335449,0.48458001017570496,1.8620799779891968
467,1,3,1,2,0,0,0,0,0,666157,L,FB,,StrikeCalled,13.026100158691406,13.795299530029297,2095.4599609375,93.75800323486328,3.637769937515259,5.686910152435303,6.460000038146973,-2.6006999015808105,-5.3639397621154785,-0.017001699656248093,2.3682799339294434
1317,1,3,2,2,0,1,0,0,0,666157,L,FB,,BallCalled,12.593199729919434,16.604900360107422,2353.4599609375,94.4209976196289,3.664829969406128,5.63100004196167,6.389999866485596,-2.5668599605560303,-4.318459987640381,-0.21797199547290802,3.2824599742889404
899,1,3,3,2,1,1,0,0,0,666157,L,CH,,StrikeSwinging,0.30886998772621155,18.3794002532959,1961.4599609375,88.2302017211914,3.5930299758911133,5.614940166473389,6.409999847412109,-0.8904209733009338,-7.682620048522949,1.094670057296753,1.660979986190796
1544,1,3,4,2,1,2,0,0,0,666157,L,FB,,BallCalled,10.4753999710083,15.523099899291992,2219.4599609375,93.41490173339844,3.723360061645508,5.688600063323975,6.400000095367432,-2.447499990463257,-4.430789947509766,0.04700300097465515,3.5035400390625
2038,1,3,5,2,2,2,0,0,0,666157,L,SW,,BallCalled,-0.7598199844360352,-17.576000213623047,2909.4599609375,80.56300354003906,3.8165700435638428,5.701059818267822,6.119999885559082,-8.007360458374023,-10.098600387573242,-2.0081300735473633,0.29516398906707764
1160,1,3,6,2,3,2,0,0,0,666157,L,FB,walk,BallCalled,11.343999862670898,15.744999885559082,2079.4599609375,94.49849700927734,3.6666901111602783,5.600880146026611,6.550000190734863,-3.229609966278076,-5.594429969787598,-0.751230001449585,2.202939987182617
